SubjNum	Name	Start Time	End Time	Days of Week	Room	Building
VCM503	Current Lit in Equine Med Surg	8:00 AM	9:00 AM	M	217	Veterinary Teaching Hospital
VCM503	Current Lit in Equine Med Surg	8:00 AM	9:00 AM	M	243	Veterinary Teaching Hospital
VCM535	Small Animal Internal Medicine Book Club	8:00 AM	8:50 AM	T	E-080	Veterinary Teaching Hospital
VCM577	Advanced Large Animal Medicine	8:00 AM	8:50 AM	W	243	Veterinary Teaching Hospital
VCM584	Current Concepts Comp Surgery	8:00 AM	9:00 AM	RF	243	Veterinary Teaching Hospital
VCM584	Current Concepts Comp Surgery	8:00 AM	8:50 AM	M	E-080	Veterinary Teaching Hospital
VCM585	Current Lit Sm Anim Medicine	8:00 AM	8:50 AM	R	E-245	Veterinary Teaching Hospital
VCM592	Special Problems	8:30 AM	9:30 AM	W	250	Veterinary Teaching Hospital
VCM593	Adv Topics Vet Clin Med	8:00 AM	10:00 AM	M	250	Veterinary Teaching Hospital
VCM635	Advanced Soft Tissue Surgery	3:00 PM	3:50 PM	M	100	Veterinary Teaching Hospital
VCM636	Advanced Clinical Pathology	6:00 PM	7:50 PM	MW	E-080	Veterinary Teaching Hospital
VCM643	Equine Emergency Medicine	3:00 PM	3:50 PM	MW	250	Veterinary Teaching Hospital
VCM643	Equine Emergency Medicine	3:00 PM	3:50 PM	MW	250	Veterinary Teaching Hospital
VCM649	Avian Medicine and Surgery	3:00 PM	4:50 PM	R	E-080	Veterinary Teaching Hospital
VCM660	Advanced Equine Anatomy	3:00 PM	4:50 PM	T	250	Veterinary Teaching Hospital
VM651	Small Animal Medicine and Surgery I	8:00 AM	9:50 AM	TR	100	Veterinary Teaching Hospital
VM651	Small Animal Medicine and Surgery I	8:00 AM	9:50 AM	F	100	Veterinary Teaching Hospital
VM651	Small Animal Medicine and Surgery I	9:00 AM	10:50 AM	MW	100	Veterinary Teaching Hospital
VM651	Small Animal Medicine and Surgery I	1:00 PM	1:50 PM	MTWRF	100	Veterinary Teaching Hospital
VM652	Large Animal Medicine and Surgery I	10:00 AM	11:50 AM	TR	100	Veterinary Teaching Hospital
VM652	Large Animal Medicine and Surgery I	11:00 AM	11:50 AM	MWF	100	Veterinary Teaching Hospital
VM652	Large Animal Medicine and Surgery I	2:00 PM	2:50 PM	MTWRF	100	Veterinary Teaching Hospital
VM653	Small Animal Medicine and Surgery II	8:00 AM	10:50 AM	F	100	Veterinary Teaching Hospital
VM653	Small Animal Medicine and Surgery II	9:00 AM	10:50 AM	MW	100	Veterinary Teaching Hospital
VM653	Small Animal Medicine and Surgery II	1:00 PM	1:50 PM	MTWRF	100	Veterinary Teaching Hospital
VM654	Large Animal Medicine and Surgery II	2:00 PM	2:50 PM	MTWRF	100	Veterinary Teaching Hospital
ACCY321	Principles of Public Policy	5:30 PM	7:30 PM	W	ARR	Washington DC
ACE321	Principles of Public Policy	5:30 PM	7:30 PM	W	ARR	Washington DC
BADM303	Principles of Public Policy	5:30 PM	7:30 PM	W	ARR	Washington DC
PS125	Washington Experience	12:00 PM	2:30 PM	F	ARR	Washington DC
PS321	Principles of Public Policy	5:30 PM	7:30 PM	W	ARR	Washington DC
ADV199	Undergraduate Seminar	4:00 PM	6:50 PM	W	7	Weston Hall
ART150	Introduction to Drawing	6:00 PM	7:50 PM	M	5	Weston Hall
CLCV115	Mythology of Greece and Rome	9:00 AM	9:50 AM	F	7	Weston Hall
ECON102	Microeconomic Principles	1:00 PM	1:50 PM	F	7	Weston Hall
GS101	Exploring General Studies	2:00 PM	2:50 PM	W	7	Weston Hall
HDFS105	Intro to Human Development	1:00 PM	1:50 PM	T	7	Weston Hall
RHET105	Writing and Research	2:00 PM	3:15 PM	TR	5	Weston Hall
ACCY517	Financial Statement Analysis and Valuation	11:00 AM	12:20 PM	TR	240	Wohlers Hall
ADV200	Data Literacy	3:00 PM	4:20 PM	W	70B	Wohlers Hall
ADV200	Data Literacy	3:00 PM	4:20 PM	F	70B	Wohlers Hall
ADV281	Advertising Research Methods	9:00 AM	9:50 AM	F	70B	Wohlers Hall
ADV281	Advertising Research Methods	10:00 AM	10:50 AM	F	70B	Wohlers Hall
ADV281	Advertising Research Methods	11:00 AM	11:50 AM	F	70B	Wohlers Hall
ADV281	Advertising Research Methods	1:00 PM	1:50 PM	F	70B	Wohlers Hall
ADV460	Innovations in Advertising	10:00 AM	10:50 AM	R	236	Wohlers Hall
AIS503	Seminar in Indigenous Studies	2:00 PM	3:50 PM	W	174	Wohlers Hall
BADM210	Business Analytics I	9:00 AM	9:50 AM	F	240	Wohlers Hall
BADM210	Business Analytics I	10:00 AM	10:50 AM	F	240	Wohlers Hall
BADM210	Business Analytics I	11:00 AM	11:50 AM	F	240	Wohlers Hall
BADM210	Business Analytics I	12:00 PM	12:50 PM	F	240	Wohlers Hall
BADM210	Business Analytics I	1:00 PM	1:50 PM	F	240	Wohlers Hall
BADM210	Business Analytics I	8:00 AM	8:50 AM	F	152	Wohlers Hall
BADM210	Business Analytics I	9:00 AM	9:50 AM	F	152	Wohlers Hall
BADM210	Business Analytics I	10:00 AM	10:50 AM	F	152	Wohlers Hall
BADM210	Business Analytics I	11:00 AM	11:50 AM	F	152	Wohlers Hall
BADM210	Business Analytics I	12:00 PM	12:50 PM	F	152	Wohlers Hall
BADM210	Business Analytics I	1:00 PM	1:50 PM	F	152	Wohlers Hall
BADM211	Business Analytics II	11:00 AM	12:20 PM	MW	166	Wohlers Hall
BADM211	Business Analytics II	12:30 PM	1:50 PM	TR	166	Wohlers Hall
BADM211	Business Analytics II	3:30 PM	4:50 PM	TR	166	Wohlers Hall
BADM211	Business Analytics II	2:00 PM	3:20 PM	TR	166	Wohlers Hall
BADM211	Business Analytics II	2:00 PM	3:20 PM	TR	166	Wohlers Hall
BADM211	Business Analytics II	8:00 AM	9:20 AM	MW	166	Wohlers Hall
BADM211	Business Analytics II	2:00 PM	3:20 PM	MW	166	Wohlers Hall
BADM211	Business Analytics II	9:30 AM	10:50 AM	MW	166	Wohlers Hall
BADM211	Business Analytics II	12:30 PM	1:50 PM	MW	166	Wohlers Hall
BADM211	Business Analytics II	8:00 AM	9:20 AM	TR	240	Wohlers Hall
BADM211	Business Analytics II	9:30 AM	10:50 AM	TR	240	Wohlers Hall
BADM275	Fundamentals of Operations Management	8:00 AM	9:20 AM	MW	241	Wohlers Hall
BADM275	Fundamentals of Operations Management	12:30 PM	1:50 PM	TR	240	Wohlers Hall
BADM275	Fundamentals of Operations Management	9:30 AM	10:50 AM	MW	241	Wohlers Hall
BADM275	Fundamentals of Operations Management	11:00 AM	12:20 PM	MW	241	Wohlers Hall
BADM275	Fundamentals of Operations Management	12:30 PM	1:50 PM	MW	241	Wohlers Hall
BADM275	Fundamentals of Operations Management	3:30 PM	4:50 PM	TR	240	Wohlers Hall
BADM312	Designing and Managing Orgs	8:00 AM	9:20 AM	TR	243	Wohlers Hall
BADM312	Designing and Managing Orgs	9:30 AM	10:50 AM	TR	243	Wohlers Hall
BADM312	Designing and Managing Orgs	12:30 PM	1:50 PM	TR	243	Wohlers Hall
BADM320	Principles of Marketing	9:30 AM	10:50 AM	TR	141	Wohlers Hall
BADM320	Principles of Marketing	12:30 PM	1:50 PM	TR	141	Wohlers Hall
BADM322	Marketing Research	9:30 AM	10:50 AM	TR	130	Wohlers Hall
BADM322	Marketing Research	11:00 AM	12:20 PM	TR	130	Wohlers Hall
BADM322	Marketing Research	3:30 PM	4:50 PM	TR	130	Wohlers Hall
BADM335	Supply Chain Management Basics	2:00 PM	3:20 PM	MW	243	Wohlers Hall
BADM340	Ethical Dilemmas of Business	3:30 PM	4:50 PM	MW	130	Wohlers Hall
BADM350	IT for Networked Organizations	11:00 AM	12:20 PM	MW	130	Wohlers Hall
BADM350	IT for Networked Organizations	2:00 PM	3:20 PM	TR	240	Wohlers Hall
BADM351	Social Media Strategy	9:30 AM	10:50 AM	TR	241	Wohlers Hall
BADM352	Database Design and Management	3:30 PM	6:20 PM	M	240	Wohlers Hall
BADM352	Database Design and Management	6:30 PM	9:20 PM	M	240	Wohlers Hall
BADM353	Info Sys Analysis and Design	2:00 PM	3:20 PM	MW	240	Wohlers Hall
BADM360	Digital Marketing	9:30 AM	10:50 AM	MW	130	Wohlers Hall
BADM367	Mgmt of Innov and Technology	12:30 PM	1:50 PM	MW	226	Wohlers Hall
BADM367	Mgmt of Innov and Technology	3:30 PM	4:50 PM	MW	243	Wohlers Hall
BADM420	Advanced Marketing Management	2:00 PM	3:20 PM	TR	243	Wohlers Hall
BADM460	Business Process Modeling	3:30 PM	4:50 PM	MW	241	Wohlers Hall
BADM557	Business Intelligence	5:00 PM	7:50 PM	T	240	Wohlers Hall
BADM562	Social Media Strategy	8:00 AM	9:20 AM	TR	241	Wohlers Hall
BADM582	Multinational Management	3:30 PM	6:20 PM	W	240	Wohlers Hall
BADM590	Seminar in Business Admin	4:30 PM	5:50 PM	R	ARR	Wohlers Hall
BUS101	Professional Responsibility and Business	9:00 AM	10:50 AM	F	130	Wohlers Hall
BUS101	Professional Responsibility and Business	9:00 AM	10:50 AM	F	245	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	130	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	226	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	236	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	170	Wohlers Hall
BUS101	Professional Responsibility and Business	9:00 AM	10:50 AM	F	166	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	166	Wohlers Hall
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	243	Wohlers Hall
BUS215	Sophomore Gies Scholar Seminar	3:30 PM	4:20 PM	T	241	Wohlers Hall
BUS301	Business in Action	3:30 PM	4:50 PM	MW	152	Wohlers Hall
BUS301	Business in Action	9:30 AM	10:50 AM	TR	152	Wohlers Hall
BUS301	Business in Action	11:00 AM	12:20 PM	TR	152	Wohlers Hall
BUS301	Business in Action	12:30 PM	1:50 PM	TR	152	Wohlers Hall
BUS301	Business in Action	2:00 PM	3:20 PM	TR	152	Wohlers Hall
BUS301	Business in Action	3:30 PM	4:50 PM	TR	152	Wohlers Hall
BUS301	Business in Action	8:00 AM	9:20 AM	MW	152	Wohlers Hall
BUS301	Business in Action	9:30 AM	10:50 AM	MW	152	Wohlers Hall
BUS301	Business in Action	11:00 AM	12:20 PM	MW	152	Wohlers Hall
BUS301	Business in Action	12:30 PM	1:50 PM	MW	152	Wohlers Hall
BUS301	Business in Action	2:00 PM	3:20 PM	MW	152	Wohlers Hall
CHLH581	Professionalism in Public Health	2:00 PM	2:50 PM	W	236	Wohlers Hall
CLCV115	Mythology of Greece and Rome	1:00 PM	1:50 PM	R	138	Wohlers Hall
CLCV115	Mythology of Greece and Rome	2:00 PM	2:50 PM	R	138	Wohlers Hall
CLCV115	Mythology of Greece and Rome	3:00 PM	3:50 PM	R	138	Wohlers Hall
CLCV115	Mythology of Greece and Rome	2:00 PM	2:50 PM	R	170	Wohlers Hall
CW463	Adv Topics in Creative Writing	9:30 AM	11:50 AM	TR	174	Wohlers Hall
CW463	Adv Topics in Creative Writing	9:30 AM	11:50 AM	TR	174	Wohlers Hall
CWL501	Theory of Literature	3:00 PM	4:50 PM	R	174	Wohlers Hall
EALC120	East Asian Civilizations	1:00 PM	1:50 PM	F	138	Wohlers Hall
EALC120	East Asian Civilizations	1:00 PM	1:50 PM	F	236	Wohlers Hall
ECON202	Economic Statistics I	11:00 AM	12:20 PM	TR	141	Wohlers Hall
ECON530	Microeconomic Theory I	11:00 AM	12:20 PM	MW	243	Wohlers Hall
FAA230	Sustainable Design of the Built Environment	2:00 PM	3:20 PM	MW	138	Wohlers Hall
FIN199	Undergraduate Open Seminar	4:00 PM	4:50 PM	R	245	Wohlers Hall
FIN221	Corporate Finance	9:00 AM	9:50 AM	F	243	Wohlers Hall
FIN221	Corporate Finance	8:00 AM	8:50 AM	F	243	Wohlers Hall
FIN221	Corporate Finance	10:00 AM	10:50 AM	F	243	Wohlers Hall
FIN221	Corporate Finance	2:00 PM	2:50 PM	F	241	Wohlers Hall
FIN221	Corporate Finance	3:00 PM	3:50 PM	F	241	Wohlers Hall
FIN221	Corporate Finance	3:00 PM	3:50 PM	F	243	Wohlers Hall
FIN221	Corporate Finance	1:00 PM	1:50 PM	F	243	Wohlers Hall
FIN221	Corporate Finance	2:00 PM	2:50 PM	F	243	Wohlers Hall
FIN221	Corporate Finance	4:00 PM	4:50 PM	F	243	Wohlers Hall
FIN300	Financial Markets	9:30 AM	10:50 AM	MW	245	Wohlers Hall
FIN300	Financial Markets	12:30 PM	1:50 PM	TR	226	Wohlers Hall
FIN300	Financial Markets	11:00 AM	12:20 PM	MW	245	Wohlers Hall
FIN300	Financial Markets	11:00 AM	12:20 PM	TR	226	Wohlers Hall
FIN321	Advanced Corporate Finance	9:30 AM	10:50 AM	TR	245	Wohlers Hall
FIN321	Advanced Corporate Finance	11:00 AM	12:20 PM	TR	245	Wohlers Hall
FIN411	Investment &amp; Portfolio Mngt	9:30 AM	10:50 AM	MW	240	Wohlers Hall
FIN411	Investment &amp; Portfolio Mngt	11:00 AM	12:20 PM	MW	240	Wohlers Hall
FIN411	Investment &amp; Portfolio Mngt	12:30 PM	1:50 PM	MW	240	Wohlers Hall
FIN423	Entrepreneurial Finance	3:30 PM	4:50 PM	MW	245	Wohlers Hall
FIN423	Entrepreneurial Finance	3:30 PM	4:50 PM	TR	243	Wohlers Hall
FIN423	Entrepreneurial Finance	2:00 PM	3:20 PM	TR	241	Wohlers Hall
FIN424	Mergers and Acquisition	2:00 PM	3:20 PM	TR	226	Wohlers Hall
FIN425	Private Equity/Venture Capital	12:30 PM	1:50 PM	MW	243	Wohlers Hall
FIN433	Corporate Risk Management	2:00 PM	3:20 PM	MW	241	Wohlers Hall
FIN433	Corporate Risk Management	2:00 PM	3:20 PM	MW	241	Wohlers Hall
FIN435	Personal Wealth Management	11:00 AM	12:20 PM	TR	243	Wohlers Hall
FIN464	Applied Financial Analysis	11:00 AM	12:20 PM	TR	236	Wohlers Hall
FIN464	Applied Financial Analysis	9:30 AM	10:50 AM	TR	226	Wohlers Hall
FIN501	Economics of Stock Market Fundamentals	12:30 PM	1:50 PM	TR	241	Wohlers Hall
FIN501	Economics of Stock Market Fundamentals	11:00 AM	12:20 PM	TR	241	Wohlers Hall
FIN501	Economics of Stock Market Fundamentals	9:30 AM	10:50 AM	TR	166	Wohlers Hall
FIN504	Accounting for Financial Analysis	8:00 AM	9:20 AM	TR	152	Wohlers Hall
FIN521	Advanced Corporate Finance	12:30 PM	1:50 PM	TR	245	Wohlers Hall
FIN522	Cases in Financial Strategy	2:00 PM	3:20 PM	MW	130	Wohlers Hall
FIN522	Cases in Financial Strategy	12:30 PM	1:50 PM	MW	130	Wohlers Hall
FIN529	Applied Financial Analysis	11:00 AM	12:20 PM	TR	236	Wohlers Hall
FIN529	Applied Financial Analysis	9:30 AM	10:50 AM	TR	226	Wohlers Hall
FIN530	Foundations in Risk Management	2:00 PM	3:20 PM	MW	241	Wohlers Hall
FIN550	Big Data Analytics in Finance for Predictive and Causal Analysis	9:30 AM	10:50 AM	MW	243	Wohlers Hall
FIN580	Special Topics in Finance	11:00 AM	12:20 PM	MW	243	Wohlers Hall
FIN580	Special Topics in Finance	9:00 AM	10:20 AM	F	241	Wohlers Hall
FIN580	Special Topics in Finance	10:30 AM	11:50 AM	F	241	Wohlers Hall
FIN580	Special Topics in Finance	11:00 AM	12:50 PM	F	245	Wohlers Hall
GWS445	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
GWS445	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
HDFS425	Family Stress and Change	1:00 PM	2:20 PM	MW	245	Wohlers Hall
HIST100	Global History	10:00 AM	10:50 AM	F	170	Wohlers Hall
HIST103	A History of Everything: The Big Bang to Big Data	1:00 PM	1:50 PM	MW	141	Wohlers Hall
HIST120	East Asian Civilizations	1:00 PM	1:50 PM	F	138	Wohlers Hall
HIST120	East Asian Civilizations	1:00 PM	1:50 PM	F	236	Wohlers Hall
INFO310	Computing in the Humanities	12:30 PM	1:50 PM	TR	130	Wohlers Hall
IS310	Computing in the Humanities	12:30 PM	1:50 PM	TR	130	Wohlers Hall
KIN201	Physical Activity Research Methods	9:30 AM	10:50 AM	R	70B	Wohlers Hall
KIN201	Physical Activity Research Methods	11:00 AM	12:20 PM	R	70B	Wohlers Hall
KIN201	Physical Activity Research Methods	12:30 PM	1:50 PM	R	70B	Wohlers Hall
KIN201	Physical Activity Research Methods	2:00 PM	3:20 PM	R	70B	Wohlers Hall
KIN201	Physical Activity Research Methods	3:30 PM	4:50 PM	R	70B	Wohlers Hall
KOR203	Intermediate Korean I	10:00 AM	10:50 AM	MTWRF	138	Wohlers Hall
KOR203	Intermediate Korean I	12:00 PM	12:50 PM	MTWRF	138	Wohlers Hall
KOR221	Korean Reading and Writing I	12:00 PM	12:50 PM	MTWR	170	Wohlers Hall
LAT202	Intro to Latin Literature	11:00 AM	11:50 AM	MTRF	138	Wohlers Hall
LLS442	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
LLS442	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
MATH231	Calculus II	9:00 AM	9:50 AM	MWF	141	Wohlers Hall
MATH231	Calculus II	10:00 AM	10:50 AM	MWF	141	Wohlers Hall
MCB421	Microbial Genetics	10:00 AM	10:50 AM	MWF	226	Wohlers Hall
NEUR403	Memory and Amnesia	3:00 PM	5:20 PM	W	141	Wohlers Hall
NEUR403	Memory and Amnesia	3:00 PM	5:20 PM	W	141	Wohlers Hall
PHIL101	Introduction to Philosophy	10:00 AM	10:50 AM	F	236	Wohlers Hall
PHIL410	Classical Ancient Philosophers	11:00 AM	12:15 PM	TR	166	Wohlers Hall
PHIL410	Classical Ancient Philosophers	11:00 AM	12:15 PM	TR	166	Wohlers Hall
PSYC403	Memory and Amnesia	3:00 PM	5:20 PM	W	141	Wohlers Hall
PSYC403	Memory and Amnesia	3:00 PM	5:20 PM	W	141	Wohlers Hall
REL510	Graduate Intro to Religion	3:00 PM	5:30 PM	M	174	Wohlers Hall
SCAN101	Beginning Scandinavian I	11:00 AM	11:50 AM	MTWR	170	Wohlers Hall
SCAN103	Intermediate Scandinavian I	10:00 AM	10:50 AM	MTWR	170	Wohlers Hall
SPAN142	Spanish in the Professions	10:00 AM	10:50 AM	MW	236	Wohlers Hall
SPAN305	The Structure of Spanish	10:00 AM	10:50 AM	MWF	174	Wohlers Hall
SPAN442	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
SPAN442	Latina Literature	1:30 PM	2:50 PM	MW	170	Wohlers Hall
STAT212	Biostatistics	11:00 AM	11:50 AM	MWF	141	Wohlers Hall
STAT212	Biostatistics	12:00 PM	12:50 PM	MWF	141	Wohlers Hall
TAM201	Mechanics for Technol &amp; Mgmt	3:30 PM	4:50 PM	TR	226	Wohlers Hall
TMGT367	Mgmt of Innov and Technology	12:30 PM	1:50 PM	MW	226	Wohlers Hall
TMGT367	Mgmt of Innov and Technology	3:30 PM	4:50 PM	MW	243	Wohlers Hall
TMGT460	Business Process Modeling	3:30 PM	4:50 PM	MW	241	Wohlers Hall
AAS201	US Racial &amp; Ethnic Politics	ARRANGED				
AAS201	US Racial &amp; Ethnic Politics	ARRANGED				
AAS201	US Racial &amp; Ethnic Politics	ARRANGED				
AAS275	The Politics of Fashion	1:00 PM	1:50 PM	MW		
AAS310	Race and Cultural Diversity	2:00 PM	3:50 PM	R		
AAS310	Race and Cultural Diversity	2:00 PM	3:50 PM	R		
ABE199	Undergraduate Open Seminar	ARRANGED				
ABE199	Undergraduate Open Seminar	1:00 PM	2:50 PM	MW		
ABE223	ABE Principles: Machine Syst	8:00 AM	9:50 AM	T		
ABE223	ABE Principles: Machine Syst	10:00 AM	11:50 AM	T		
ABE224	ABE Principles: Soil &amp; Water	10:00 AM	11:50 AM	T		
ABE224	ABE Principles: Soil &amp; Water	10:00 AM	10:50 AM	MWF		
ABE397	Independent Study	ARRANGED				
ABE430	Project Management	1:00 PM	2:50 PM	R		
ABE430	Project Management	10:00 AM	11:50 AM	W		
ABE430	Project Management	11:00 AM	12:50 PM	R		
ABE430	Project Management	11:00 AM	11:50 AM	T		
ABE436	Renewable Energy Systems	ARRANGED				
ABE440	Applied Statistical Methods I	ARRANGED				
ABE440	Applied Statistical Methods I	ARRANGED				
ABE440	Applied Statistical Methods I	ARRANGED				
ABE440	Applied Statistical Methods I	ARRANGED				
ABE440	Applied Statistical Methods I	ARRANGED				
ABE466	Engineering Off-Road Vehicles	9:00 AM	9:50 AM	TR		
ABE497	Independent Study	ARRANGED				
ABE498	Special Topics	ARRANGED				
ABE498	Special Topics	ARRANGED				
ABE599	Thesis Research	ARRANGED				
ACCY199	Undergraduate Open Seminar	ARRANGED				
ACCY200	Fundamentals of Accounting	ARRANGED				
ACCY200	Fundamentals of Accounting	ARRANGED				
ACCY290	Prof Internship in Accountancy	ARRANGED				
ACCY398	Practical Problems in Atg	ARRANGED				
ACCY398	Practical Problems in Atg	ARRANGED				
ACCY398	Practical Problems in Atg	ARRANGED				
ACCY398	Practical Problems in Atg	ARRANGED				
ACCY398	Practical Problems in Atg	ARRANGED				
ACCY499	Senior Research	ARRANGED				
ACCY500	"Accounting Measurement, Reporting, and Control"	ARRANGED				
ACCY500	"Accounting Measurement, Reporting, and Control"	ARRANGED				
ACCY501	Accounting Analysis I	ARRANGED				
ACCY501	Accounting Analysis I	ARRANGED				
ACCY501	Accounting Analysis I	ARRANGED				
ACCY501	Accounting Analysis I	ARRANGED				
ACCY502	Accounting Analysis II	ARRANGED				
ACCY502	Accounting Analysis II	ARRANGED				
ACCY502	Accounting Analysis II	ARRANGED				
ACCY502	Accounting Analysis II	ARRANGED				
ACCY503	Managerial Accounting	ARRANGED				
ACCY503	Managerial Accounting	ARRANGED				
ACCY504	Auditing	ARRANGED				
ACCY504	Auditing	ARRANGED				
ACCY504	Auditing	ARRANGED				
ACCY504	Auditing	ARRANGED				
ACCY505	Federal Taxation	ARRANGED				
ACCY505	Federal Taxation	ARRANGED				
ACCY505	Federal Taxation	ARRANGED				
ACCY505	Federal Taxation	ARRANGED				
ACCY506	Advanced Topics in Accounting	ARRANGED				
ACCY506	Advanced Topics in Accounting	ARRANGED				
ACCY531	Financial Statement Analysis for MBAs	ARRANGED				
ACCY531	Financial Statement Analysis for MBAs	ARRANGED				
ACCY532	Accounting for Mergers &amp; Acquisitions and Other Complex Transactions	ARRANGED				
ACCY532	Accounting for Mergers &amp; Acquisitions and Other Complex Transactions	ARRANGED				
ACCY569	Data Driven Decisions in Accounting	ARRANGED				
ACCY569	Data Driven Decisions in Accounting	ARRANGED				
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	R		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	R		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	W		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	W		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	W		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	R		
ACCY570	Data Analytics Foundations for Accountancy	8:00 PM	8:50 PM	R		
ACCY578	Accounting Analytics Applications	ARRANGED				
ACCY578	Accounting Analytics Applications	ARRANGED				
ACCY578	Accounting Analytics Applications	ARRANGED				
ACCY578	Accounting Analytics Applications	ARRANGED				
ACCY590	Adv Prof Internship in ACCY	ARRANGED				
ACCY593	Special Research Problems	ARRANGED				
ACCY593	Special Research Problems	ARRANGED				
ACCY593	Special Research Problems	ARRANGED				
ACCY593	Special Research Problems	ARRANGED				
ACE161	Microcomputer Applications	ARRANGED				
ACE161	Microcomputer Applications	1:00 PM	2:50 PM	T		
ACE161	Microcomputer Applications	3:00 PM	4:50 PM	T		
ACE199	Undergraduate Open Seminar	9:30 AM	10:50 AM	TR		
ACE199	Undergraduate Open Seminar	ARRANGED				
ACE240	Personal Financial Planning	ARRANGED		M		
ACE240	Personal Financial Planning	ARRANGED				
ACE251	The World Food Economy	9:00 AM	9:50 AM	F		
ACE251	The World Food Economy	ARRANGED				
ACE293	Off-Campus Internship	ARRANGED				
ACE294	On-Campus Internship	ARRANGED				
ACE295	Independent Study	ARRANGED				
ACE360	Spreadsheet Models and Applications	9:00 AM	10:50 AM	TR		
ACE360	Spreadsheet Models and Applications	9:00 AM	10:50 AM	R		
ACE360	Spreadsheet Models and Applications	9:00 AM	10:50 AM	TR		
ACE360	Spreadsheet Models and Applications	9:00 AM	10:50 AM	R		
ACE396	Honors Research or Thesis	ARRANGED				
ACE398	Seminar	3:15 PM	4:30 PM	T		
ACE398	Seminar	2:00 PM	3:00 PM	T		
ACE435	Global Agribusiness Management	ARRANGED				
ACE445	Intermediate Financial and Estate Planning	4:00 PM	5:50 PM	MW		
ACE452	The Latin American Economies	12:00 PM	1:20 PM	TR		
ACE496	Practicum	ARRANGED				
ACE520	Time Series Econometrics for Price Analysis	10:00 AM	11:20 AM	TR		
ACE591	Independent Study	ARRANGED				
ACE592	Special Topics	ARRANGED				
ACE594	Seminars and Workshops	ARRANGED				
ACE594	Seminars and Workshops	4:00 PM	4:50 PM	F		
ACE599	Thesis Research	ARRANGED				
ACES179	History of Ag in IL Since 1860	4:00 PM	4:50 PM	W		
ACES179	History of Ag in IL Since 1860	5:00 PM	5:50 PM	W		
ACES199	Undergraduate Open Seminar	ARRANGED				
ACES199	Undergraduate Open Seminar	ARRANGED				
ACES200	ACES Transfer Orientation	ARRANGED				
ACES293	International Internship	ARRANGED				
ACES295	Undergrad Research or Thesis	ARRANGED				
ACES298	International Experience	ARRANGED				
ACES298	International Experience	4:00 PM	4:50 PM	M		
ACES299	ACES Study Abroad	ARRANGED				
ACES396	Honors Study Abroad Retrospect	ARRANGED				
ADV270	Principles of Sales	12:30 PM	1:50 PM	MW		
ADV290	Special Topics in Advertising	ARRANGED				
ADV320	Sales Management	3:00 PM	4:20 PM	TR		
ADV370	Sales and the Consumer	ARRANGED				
ADV396	Research Experience in Advertising	ARRANGED				
ADV400	Special Problems	ARRANGED				
ADV409	Media Entrepreneurship	1:00 PM	2:20 PM	TR		
ADV480	Social Media Analytics	ARRANGED				
ADV480	Social Media Analytics	ARRANGED				
ADV495	Internship Seminar	ARRANGED				
ADV495	Internship Seminar	ARRANGED				
ADV495	Internship Seminar	ARRANGED				
ADV495	Internship Seminar	ARRANGED				
ADV496	UG Research Project	ARRANGED				
ADV590	Special Topics in Advertising	ARRANGED				
ADV598	Professional Project	ARRANGED				
ADV599	Thesis Research	ARRANGED				
AE199	Undergraduate Open Seminar	ARRANGED				
AE298	Special Topics	5:00 PM	5:50 PM	T		
AE298	Special Topics	5:00 PM	7:00 PM	W		
AE395	Honors Project	ARRANGED				
AE396	Honors Seminar	ARRANGED				
AE397	Independent Study	ARRANGED				
AE397	Independent Study	ARRANGED				
AE402	Orbital Mechanics	ARRANGED				
AE402	Orbital Mechanics	ARRANGED				
AE412	Viscous Flow &amp; Heat Transfer	ARRANGED				
AE416	Applied Aerodynamics	ARRANGED				
AE416	Applied Aerodynamics	ARRANGED				
AE420	Finite Element Analysis	ARRANGED				
AE433	Aerospace Propulsion	ARRANGED				
AE452	Introduction to Nonlinear Dynamics and Vibrations	ARRANGED				
AE483	Autonomous Systems Lab	ARRANGED				
AE485	Spacecraft Environment and Interactions	ARRANGED				
AE485	Spacecraft Environment and Interactions	ARRANGED				
AE497	Independent Study	ARRANGED				
